ID,ANO,Distribuição,Governo,Outros,Pessoal,Receitas,RCT,RCP,VAB,VALP,VATD
612,2022,3.41199900283956,3.4073865933735,3.40169449972128,3.40429892453568,3.40623086009417,3.43453246052674,3.41470736906536,3.41264586016697,3.4120729207788,3.41199874609675
178,2022,3.39851948143072,3.39912547491081,3.40169449972128,3.39861710128953,3.39765963427991,3.39618763273654,3.39987803267406,3.39805505157827,3.39854801371461,3.39851920719419
541,2022,3.39897299063872,3.399358479273,3.40169449972128,3.39872481845974,3.39781587232373,3.39618922064841,3.40120146686857,3.39851440729784,3.3990579607672,3.39897271699459
223,2022,3.39826736419618,3.39874082875583,3.40169449972128,3.39825370271732,3.39711373343057,3.39614648985119,3.39992704755401,3.39775994045404,3.39829879295916,3.39826708963019
131,2022,3.39870894037082,3.3989772369864,3.40169449972128,3.39916500005723,3.39844847629449,3.39686267029727,3.39990954742873,3.39826760201726,3.39879010851904,3.3987086663818
602,2022,3.40204260625198,3.40048576129408,3.40169449972128,3.40334070446995,3.40452653142797,3.41481005777264,3.39694873653571,3.40279674935289,3.40252705235858,3.40204233661054
49,2022,3.46029876583799,3.43253479491645,3.40169449972128,3.47647696526199,3.50911943383481,3.39698651525577,3.5022140357008,3.46703657260282,3.46683202996903,3.4602985698774
45,2022,3.40981978108343,3.41178289803437,3.40169449972128,3.41712824397723,3.42417738971404,3.42559272169651,3.3883122530554,3.4128435990342,3.41094790958994,3.40981952152839
581,2022,3.3985196790701,3.39887713860835,3.40169449972128,3.39850970186346,3.39747034086955,3.3978037270507,3.3995911937023,3.39825485462244,3.39863838548707,3.39851940483382
42,2022,3.40066302070331,3.39995441989778,3.40169449972128,3.40190289472943,3.40228811573322,3.40028069501442,3.40131165625773,3.40048310897321,3.40082166799699,3.40066274926445
254,2022,3.3989696744907,3.39900515905575,3.40169449972128,3.39912155674843,3.39833042703122,3.39778445877733,3.40050026978228,3.3985674002383,3.39896212837689,3.39896940084224
481,2022,3.39879979811282,3.3987120409879,3.40169449972128,3.39883391625065,3.39789918862257,3.4042389052663,3.39735272882587,3.39848149915106,3.39876237907983,3.39879952424248
120,2022,3.39822134737474,3.39887908454731,3.40169449972128,3.39835751567455,3.39724091851783,3.3964527072436,3.39924280498236,3.3977446484836,3.3982173209236,3.39822107274862
364,2022,3.39882766874409,3.39921293422754,3.40169449972128,3.39862612442378,3.39760797003726,3.39637483807488,3.40087286930483,3.39837320418009,3.39892574984233,3.39882739491016
152,2022,3.40451525401692,3.40535212471244,3.40169449972128,3.40346686891862,3.40421932408798,3.40431041301889,3.40423518268359,3.40521128585328,3.40500730637641,3.40451498759082
125,2022,3.39909279112108,3.39958682746403,3.40169449972128,3.39968529224213,3.39904965918892,3.39683216800809,3.39988085293209,3.39887708398176,3.39928000714209,3.39909251763339
462,2022,3.39889341711344,3.3992843480179,3.40169449972128,3.39856804813778,3.39752306957153,3.3977473487297,3.40039711938306,3.39924979499735,3.39972600344307,3.39968091384126
