SETOR_ATIV,Cont.Núm - SETOR_ATIV,,,,PERC,Cont.Núm - PERC,,,,,,,,
,,,,,0.494775776875228,1,,,,,,,,
,,,,,0.494832234914757,1,,,,,,,,
,,,,,0.49490010715152,1,,,,,,,,
,,,,,0.494942568885275,1,,,,,,,,
,,,,,0.494964988452315,1,,,,,,,,
,,,,,0.495107284150227,1,,,,,,,,
,,,,,0.49510911883849,1,,,,,,,,
,,,,,0.495163965520583,1,,,,,,,,
,,,,,0.495223463501872,1,,,,,,,,
,,,,,0.495251111695094,1,,,,,,,,
,,,,,0.495346677862442,1,,,,,,,,
,,,,,0.495354368508917,1,,,,,,,,
,,,,,0.495573628596159,1,,,,,,,,
,,,,,0.495637679983516,1,,,,,,,,
,,,,,0.49572407851713,1,,,,,,,,
,,,,,0.495913858775271,1,,,,,,,,
,,,,,0.495939311790234,1,,,,,,,,
,,,,,0.496011191099908,1,,,,,,,,
,,,,,0.496120290422642,1,,,,,,,,
,,,,,0.496680614847868,1,,,,,,,,
,,,,,0.496817767738601,1,,,,,,,,
,,,,,0.496829166998717,1,,,,,,,,
,,,,,0.496863119913373,1,,,,,,,,
,,,,,0.49698782202616,1,,,,,,,,
,,,,,0.497187127081242,1,,,,,,,,
,,,,,0.497191758926063,1,,,,,,,,
,,,,,0.497196381806205,1,,,,,,,,
,,,,,0.497326724133447,1,,,,,,,,
,,,,,0.497393410691961,1,,,,,,,,
,,,,,0.497393959712162,1,,,,,,,,
,,,,,0.497491804907122,1,,,,,,,,
,,,,,0.497646948472215,1,,,,,,,,
,,,,,0.497658485050048,1,,,,,,,,
,,,,,0.497753111290327,1,,,,,,,,
,,,,,0.497844718214015,1,,,,,,,,
,,,,,0.497863545760438,1,,,,,,,,
,,,,,0.497937220990963,1,,,,,,,,
,,,,,0.498046267761904,1,,,,,,,,
,,,,,0.498388455704796,1,,,,,,,,
,,,,,0.498519212312052,1,,,,,,,,
,,,,,0.49852177709899,1,,,,,,,,
,,,,,0.4985857389004,1,,,,,,,,
,,,,,0.498585996264107,1,,,,,,,,
,,,,,0.498602402037888,1,,,,,,,,
,,,,,0.498671201148333,1,,,,,,,,
,,,,,0.498717196912362,1,,,,,,,,
,,,,,0.498720069056659,1,,,,,,,,
,,,,,0.498770461253147,1,,,,,,,,
,,,,,0.49886753846252,1,,,,,,,,
,,,,,0.498958778333499,1,,,,,,,,
,,,,,0.499037887288838,1,,,,,,,,
,,,,,0.499144407685664,1,,,,,,,,
,,,,,0.499333876100955,1,,,,,,,,
,,,,,0.499645376437883,1,,,,,,,,
,,,,,0.499921034929327,1,,,,,,,,
,,,,,0.499940233083081,1,,,,,,,,
,,,,,0.500074216206436,1,,,,,,,,
,,,,,0.500088999634491,1,,,,,,,,
,,,,,0.500103967903075,1,,,,,,,,
,,,,,0.500588563904074,1,,,,,,,,
,,,,,0.501088206735548,1,,,,,,,,
,,,,,0.501151743672436,1,,,,,,,,
,,,,,0.501174352735343,1,,,,,,,,
,,,,,0.501216283687284,1,,,,,,,,
,,,,,0.501237412260492,1,,,,,,,,
,,,,,0.501296259797753,1,,,,,,,,
,,,,,0.501393404551788,1,,,,,,,,
,,,,,0.501428249354441,1,,,,,,,,
,,,,,0.501478107514876,1,,,,,,,,
,,,,,0.501504065677535,1,,,,,,,,
,,,,,0.501925375791642,1,,,,,,,,
,,,,,0.502300773896674,1,,,,,,,,
,,,,,0.502333064495856,1,,,,,,,,
,,,,,0.50233790144478,1,,,,,,,,
,,,,,0.502433286090208,1,,,,,,,,
,,,,,0.502571108652808,1,,,,,,,,
,,,,,0.502663636284299,1,,,,,,,,
,,,,,0.503047352243103,1,,,,,,,,
,,,,,0.503083722643975,1,,,,,,,,
,,,,,0.503288235636305,1,,,,,,,,
,,,,,0.503446966425618,1,,,,,,,,
,,,,,0.503714274322501,1,,,,,,,,
,,,,,0.503737267613331,1,,,,,,,,
,,,,,0.503781990856634,1,,,,,,,,
,,,,,0.503828055825655,1,,,,,,,,
,,,,,0.503995831589482,1,,,,,,,,
,,,,,0.504006203702392,1,,,,,,,,
,,,,,0.504008581752484,1,,,,,,,,
,,,,,0.504099970132491,1,,,,,,,,
,,,,,0.5041373076994,1,,,,,,,,
,,,,,0.504139903277486,1,,,,,,,,
,,,,,0.50423564156369,1,,,,,,,,
,,,,,0.504396432965027,1,,,,,,,,
,,,,,0.504430602130388,1,,,,,,,,
,,,,,0.504492177887571,1,,,,,,,,
,,,,,0.504536288285667,1,,,,,,,,
,,,,,0.504561387424396,1,,,,,,,,
,,,,,0.504572829833666,1,,,,,,,,
,,,,,0.504664207776241,1,,,,,,,,
,,,,,0.504981905843131,1,,,,,,,,
,,,,,0.505025730949246,1,,,,,,,,
,,,,,0.505034017479275,1,,,,,,,,
,,,,,0.505080025625142,1,,,,,,,,
,,,,,0.505082247590973,1,,,,,,,,
,,,,,0.50513497614778,1,,,,,,,,
,,,,,0.505140821969164,1,,,,,,,,
,,,,,0.505167048744667,1,,,,,,,,
,,,,,0.505219252929395,1,,,,,,,,
,,,,,0.505259615240978,1,,,,,,,,
,,,,,0.505343910085459,1,,,,,,,,
,,,,,0.505349993984299,1,,,,,,,,
,,,,,0.5053557534365,1,,,,,,,,
,,,,,0.505427083821943,1,,,,,,,,
,,,,,0.505431643656051,1,,,,,,,,
,,,,,0.505543885516343,1,,,,,,,,
,,,,,0.505708234136697,1,,,,,,,,
,,,,,0.505725057786883,1,,,,,,,,
,,,,,0.505727731206744,1,,,,,,,,
,,,,,0.505729533950018,1,,,,,,,,
,,,,,0.505803919470474,1,,,,,,,,
,,,,,0.505916390759639,1,,,,,,,,
,,,,,0.505968729213852,1,,,,,,,,
,,,,,0.506197401996175,1,,,,,,,,
,,,,,0.506228037037673,1,,,,,,,,
,,,,,0.506537102473498,1,,,,,,,,
,,,,,0.506717352099127,1,,,,,,,,
,,,,,0.5067229363528,1,,,,,,,,
,,,,,0.506793439437666,1,,,,,,,,
,,,,,0.506979333370909,1,,,,,,,,
,,,,,0.507030972088593,1,,,,,,,,
,,,,,0.507158032704891,1,,,,,,,,
,,,,,0.50718285853421,1,,,,,,,,
,,,,,0.507194628178229,1,,,,,,,,
,,,,,0.507314384087282,1,,,,,,,,
,,,,,0.507383202274598,1,,,,,,,,
,,,,,0.507472667610146,1,,,,,,,,
,,,,,0.50782258061009,1,,,,,,,,
,,,,,0.507857124395854,1,,,,,,,,
,,,,,0.50819451285945,1,,,,,,,,
,,,,,0.50838929670047,1,,,,,,,,
,,,,,0.508396904686117,1,,,,,,,,
,,,,,0.508434891521371,1,,,,,,,,
,,,,,0.508542677989052,1,,,,,,,,
,,,,,0.508557316130224,1,,,,,,,,
,,,,,0.508697919224971,1,,,,,,,,
,,,,,0.508708258878292,1,,,,,,,,
,,,,,0.508737609226192,1,,,,,,,,
,,,,,0.508934801942943,1,,,,,,,,
,,,,,0.508964708437578,1,,,,,,,,
,,,,,0.509008625031966,1,,,,,,,,
,,,,,0.509124264555184,1,,,,,,,,
,,,,,0.509182866167853,1,,,,,,,,
,,,,,0.509199247748194,1,,,,,,,,
,,,,,0.509309788786673,1,,,,,,,,
,,,,,0.509799832287415,1,,,,,,,,
,,,,,0.50988572970857,1,,,,,,,,
,,,,,0.509907283946789,1,,,,,,,,
,,,,,0.510227641393026,1,,,,,,,,
,,,,,0.510392024823988,1,,,,,,,,
,,,,,0.510503377473498,1,,,,,,,,
,,,,,0.510622159616034,1,,,,,,,,
,,,,,0.51071555093268,1,,,,,,,,
,,,,,0.511084128927119,1,,,,,,,,
,,,,,0.511101348069594,1,,,,,,,,
,,,,,0.51121684071079,1,,,,,,,,
,,,,,0.511426021171043,1,,,,,,,,
,,,,,0.511553722408476,1,,,,,,,,
,,,,,0.511605795252328,1,,,,,,,,
,,,,,0.511668609616742,1,,,,,,,,
,,,,,0.511715646181042,1,,,,,,,,
,,,,,0.511728741371812,1,,,,,,,,
,,,,,0.511803147465686,1,,,,,,,,
,,,,,0.511856198193164,1,,,,,,,,
,,,,,0.512019654854281,1,,,,,,,,
,,,,,0.512034646332328,1,,,,,,,,
,,,,,0.512116521040175,1,,,,,,,,
,,,,,0.51212992181376,1,,,,,,,,
,,,,,0.512138102902907,1,,,,,,,,
,,,,,0.512187451376736,1,,,,,,,,
,,,,,0.512307960330621,1,,,,,,,,
,,,,,0.512345214274033,1,,,,,,,,
,,,,,0.51242802265874,1,,,,,,,,
,,,,,0.512485955039894,1,,,,,,,,
,,,,,0.512508486932906,1,,,,,,,,
,,,,,0.512518758943217,1,,,,,,,,
,,,,,0.512547631141442,1,,,,,,,,
,,,,,0.512617448655273,1,,,,,,,,
,,,,,0.512682904080426,1,,,,,,,,
,,,,,0.512684329389126,1,,,,,,,,
,,,,,0.51293435559985,1,,,,,,,,
,,,,,0.512950753986457,1,,,,,,,,
,,,,,0.513040321679884,1,,,,,,,,
,,,,,0.513153548408713,1,,,,,,,,
,,,,,0.513235046064843,1,,,,,,,,
,,,,,0.513416518793086,1,,,,,,,,
,,,,,0.513443591277701,1,,,,,,,,
,,,,,0.513682991332018,1,,,,,,,,
,,,,,0.51383407333817,1,,,,,,,,
,,,,,0.513926494424189,1,,,,,,,,
,,,,,0.513965832020735,1,,,,,,,,
,,,,,0.514216558429409,1,,,,,,,,
,,,,,0.514239648158643,1,,,,,,,,
,,,,,0.51452507208884,1,,,,,,,,
,,,,,0.514590794774049,1,,,,,,,,
,,,,,0.514606934595673,1,,,,,,,,
,,,,,0.514922295850964,1,,,,,,,,
,,,,,0.514922673250195,1,,,,,,,,
,,,,,0.514925911237697,1,,,,,,,,
,,,,,0.515003475069593,1,,,,,,,,
,,,,,0.515154814381403,1,,,,,,,,
,,,,,0.515221085804228,1,,,,,,,,
,,,,,0.515227020983233,1,,,,,,,,
,,,,,0.515257485422263,1,,,,,,,,
,,,,,0.515352000783666,1,,,,,,,,
,,,,,0.515575681477965,1,,,,,,,,
,,,,,0.515577362344644,1,,,,,,,,
,,,,,0.515692757375758,1,,,,,,,,
,,,,,0.5160022752231,1,,,,,,,,
,,,,,0.51601571837848,1,,,,,,,,
,,,,,0.516018348677066,1,,,,,,,,
,,,,,0.516277424363594,1,,,,,,,,
,,,,,0.516409762916766,1,,,,,,,,
,,,,,0.516482407552755,1,,,,,,,,
,,,,,0.516695595041971,1,,,,,,,,
,,,,,0.516743799172833,1,,,,,,,,
,,,,,0.516880488337636,1,,,,,,,,
,,,,,0.516992024083877,1,,,,,,,,
,,,,,0.517032938663256,1,,,,,,,,
,,,,,0.517302353554789,1,,,,,,,,
,,,,,0.517465114155915,1,,,,,,,,
,,,,,0.517494587442868,1,,,,,,,,
,,,,,0.517495859420965,1,,,,,,,,
,,,,,0.517576151368183,1,,,,,,,,
,,,,,0.517775683136096,1,,,,,,,,
,,,,,0.517904898571522,1,,,,,,,,
,,,,,0.518060821422339,1,,,,,,,,
,,,,,0.518071919468048,1,,,,,,,,
,,,,,0.518287352189964,1,,,,,,,,
,,,,,0.518339423189065,1,,,,,,,,
,,,,,0.518426038498311,1,,,,,,,,
,,,,,0.51872672620219,1,,,,,,,,
,,,,,0.518799382074952,1,,,,,,,,
,,,,,0.518817286106553,1,,,,,,,,
,,,,,0.518824868337624,1,,,,,,,,
,,,,,0.51887913075831,1,,,,,,,,
,,,,,0.518925403228406,1,,,,,,,,
,,,,,0.518938075625744,1,,,,,,,,
,,,,,0.519223516710234,1,,,,,,,,
,,,,,0.519457426574633,1,,,,,,,,
,,,,,0.519480814220682,1,,,,,,,,
,,,,,0.519649470672143,1,,,,,,,,
,,,,,0.519659607862372,1,,,,,,,,
,,,,,0.519780073608552,1,,,,,,,,
,,,,,0.519846669999928,1,,,,,,,,
,,,,,0.520309165762489,1,,,,,,,,
,,,,,0.520384172137531,1,,,,,,,,
,,,,,0.520436492395892,1,,,,,,,,
,,,,,0.520675681648472,1,,,,,,,,
,,,,,0.520735654716193,1,,,,,,,,
,,,,,0.520863453815261,1,,,,,,,,
,,,,,0.521046674904157,1,,,,,,,,
,,,,,0.521137655118964,1,,,,,,,,
,,,,,0.521276231465511,1,,,,,,,,
,,,,,0.52138080063668,1,,,,,,,,
,,,,,0.52146891551634,1,,,,,,,,
,,,,,0.521513567572213,1,,,,,,,,
,,,,,0.521521743509092,1,,,,,,,,
,,,,,0.521567036802117,1,,,,,,,,
,,,,,0.521608554194812,1,,,,,,,,
,,,,,0.521703118530925,1,,,,,,,,
,,,,,0.521986913458873,1,,,,,,,,
,,,,,0.522083384881851,1,,,,,,,,
,,,,,0.522337130295763,1,,,,,,,,
,,,,,0.522345048259879,1,,,,,,,,
,,,,,0.522560081185485,1,,,,,,,,
,,,,,0.522570439608381,1,,,,,,,,
,,,,,0.522622169259219,1,,,,,,,,
,,,,,0.522982604246311,1,,,,,,,,
,,,,,0.523251405825488,1,,,,,,,,
,,,,,0.523388437836252,1,,,,,,,,
,,,,,0.523388965185096,1,,,,,,,,
,,,,,0.523598556206666,1,,,,,,,,
,,,,,0.523643297133128,1,,,,,,,,
,,,,,0.523873310649922,1,,,,,,,,
,,,,,0.523885738612864,1,,,,,,,,
,,,,,0.523963880127411,1,,,,,,,,
,,,,,0.524357951458295,1,,,,,,,,
,,,,,0.52437777027772,1,,,,,,,,
,,,,,0.524387366434085,1,,,,,,,,
,,,,,0.52444056798869,1,,,,,,,,
,,,,,0.524458790095277,1,,,,,,,,
,,,,,0.524484594334276,1,,,,,,,,
,,,,,0.525154740429918,1,,,,,,,,
,,,,,0.525454249121995,1,,,,,,,,
,,,,,0.525487151324635,1,,,,,,,,
,,,,,0.525636642845128,1,,,,,,,,
,,,,,0.526073253426293,1,,,,,,,,
,,,,,0.5262371637279,1,,,,,,,,
,,,,,0.526289393387909,1,,,,,,,,
,,,,,0.526292580150864,1,,,,,,,,
,,,,,0.526366163323447,1,,,,,,,,
,,,,,0.526390527076754,1,,,,,,,,
,,,,,0.526391363991846,1,,,,,,,,
,,,,,0.526563362811704,1,,,,,,,,
,,,,,0.526620687458189,1,,,,,,,,
,,,,,0.526739356178609,1,,,,,,,,
,,,,,0.526752490589509,1,,,,,,,,
,,,,,0.526990245777881,1,,,,,,,,
,,,,,0.52704226090604,1,,,,,,,,
,,,,,0.527167846538085,1,,,,,,,,
,,,,,0.527277720399038,1,,,,,,,,
,,,,,0.527318217880567,1,,,,,,,,
,,,,,0.527334658188712,1,,,,,,,,
,,,,,0.527376055338184,1,,,,,,,,
,,,,,0.528246374194246,1,,,,,,,,
,,,,,0.528271822421267,1,,,,,,,,
,,,,,0.528390203319274,1,,,,,,,,
,,,,,0.528510786580923,1,,,,,,,,
,,,,,0.528618042067051,1,,,,,,,,
,,,,,0.528636251987641,1,,,,,,,,
,,,,,0.529029346789668,1,,,,,,,,
,,,,,0.52937413440612,1,,,,,,,,
,,,,,0.529467777178938,1,,,,,,,,
,,,,,0.529731274030608,1,,,,,,,,
,,,,,0.529801160681938,1,,,,,,,,
,,,,,0.529833468957376,1,,,,,,,,
,,,,,0.529845721798875,1,,,,,,,,
,,,,,0.529949072453752,1,,,,,,,,
,,,,,0.529981167086617,1,,,,,,,,
,,,,,0.530160257695444,1,,,,,,,,
,,,,,0.530286444738368,1,,,,,,,,
,,,,,0.530364419308719,1,,,,,,,,
,,,,,0.530475940294296,1,,,,,,,,
,,,,,0.530635210645579,1,,,,,,,,
,,,,,0.530663920187063,1,,,,,,,,
,,,,,0.530701933066973,1,,,,,,,,
,,,,,0.530747205525237,1,,,,,,,,
,,,,,0.530957417692071,1,,,,,,,,
,,,,,0.531176624446442,1,,,,,,,,
,,,,,0.531261576456061,1,,,,,,,,
,,,,,0.531416521453646,1,,,,,,,,
,,,,,0.531560421471156,1,,,,,,,,
,,,,,0.531585022382977,1,,,,,,,,
,,,,,0.531959674396702,1,,,,,,,,
,,,,,0.532046761889824,1,,,,,,,,
,,,,,0.532095022115792,1,,,,,,,,
,,,,,0.532104563279311,1,,,,,,,,
,,,,,0.532285251452088,1,,,,,,,,
,,,,,0.532294198272623,1,,,,,,,,
,,,,,0.532485294192028,1,,,,,,,,
,,,,,0.532485644749349,1,,,,,,,,
,,,,,0.53254766114078,1,,,,,,,,
,,,,,0.532564680457749,1,,,,,,,,
,,,,,0.532703583061889,1,,,,,,,,
,,,,,0.532846026819517,1,,,,,,,,
,,,,,0.533000302110947,1,,,,,,,,
,,,,,0.533061573459137,1,,,,,,,,
,,,,,0.533157311393646,1,,,,,,,,
,,,,,0.533344982582951,1,,,,,,,,
,,,,,0.533381198089798,1,,,,,,,,
,,,,,0.53350935006154,1,,,,,,,,
,,,,,0.533547081239293,1,,,,,,,,
,,,,,0.533868616804573,1,,,,,,,,
,,,,,0.533967055020016,1,,,,,,,,
,,,,,0.534293216620971,1,,,,,,,,
,,,,,0.534453684749984,1,,,,,,,,
,,,,,0.534486050068318,1,,,,,,,,
,,,,,0.534490696597379,1,,,,,,,,
,,,,,0.534507120111871,1,,,,,,,,
,,,,,0.534738603554705,1,,,,,,,,
,,,,,0.534799905289748,1,,,,,,,,
,,,,,0.535040119134457,1,,,,,,,,
,,,,,0.535531730967997,1,,,,,,,,
,,,,,0.535771403587496,1,,,,,,,,
,,,,,0.535856057991025,1,,,,,,,,
,,,,,0.535941978907615,1,,,,,,,,
,,,,,0.535989477239197,1,,,,,,,,
,,,,,0.536115110336524,1,,,,,,,,
,,,,,0.53627395010166,1,,,,,,,,
,,,,,0.536385236517445,1,,,,,,,,
,,,,,0.536603491852572,1,,,,,,,,
,,,,,0.536665802604342,1,,,,,,,,
,,,,,0.536785719943233,1,,,,,,,,
,,,,,0.536789101314699,1,,,,,,,,
,,,,,0.536790448841509,1,,,,,,,,
,,,,,0.536801797728932,1,,,,,,,,
,,,,,0.536819080741388,1,,,,,,,,
,,,,,0.536904748928743,1,,,,,,,,
,,,,,0.537026937230048,1,,,,,,,,
,,,,,0.537087614340833,1,,,,,,,,
,,,,,0.537126976317434,1,,,,,,,,
,,,,,0.537151111078441,1,,,,,,,,
,,,,,0.537188196606906,1,,,,,,,,
,,,,,0.537370429571812,1,,,,,,,,
,,,,,0.537399363300023,1,,,,,,,,
,,,,,0.537414415160851,1,,,,,,,,
,,,,,0.537623909888147,1,,,,,,,,
,,,,,0.537680555656856,1,,,,,,,,
,,,,,0.537727326209251,1,,,,,,,,
,,,,,0.538086255445953,1,,,,,,,,
,,,,,0.538420488771199,1,,,,,,,,
,,,,,0.538506837662763,1,,,,,,,,
,,,,,0.538704641742892,1,,,,,,,,
,,,,,0.538871862200618,1,,,,,,,,
,,,,,0.539283614230227,1,,,,,,,,
,,,,,0.539516982087949,1,,,,,,,,
,,,,,0.539524380669008,1,,,,,,,,
,,,,,0.540027808409647,1,,,,,,,,
,,,,,0.540065383416672,1,,,,,,,,
,,,,,0.540076419842906,1,,,,,,,,
,,,,,0.540230639907534,1,,,,,,,,
,,,,,0.540463054147984,1,,,,,,,,
,,,,,0.540471338197465,1,,,,,,,,
,,,,,0.540579525055382,1,,,,,,,,
,,,,,0.540605646744003,1,,,,,,,,
,,,,,0.54068448571438,1,,,,,,,,
,,,,,0.540754749126842,1,,,,,,,,
,,,,,0.541312105618625,1,,,,,,,,
,,,,,0.541600247242916,1,,,,,,,,
,,,,,0.541633037395749,1,,,,,,,,
,,,,,0.54190928554356,1,,,,,,,,
,,,,,0.542290051797014,1,,,,,,,,
,,,,,0.542310863715629,1,,,,,,,,
,,,,,0.542312819773726,1,,,,,,,,
,,,,,0.54243826006265,1,,,,,,,,
,,,,,0.542566916545271,1,,,,,,,,
,,,,,0.542639786212334,1,,,,,,,,
,,,,,0.542953826912428,1,,,,,,,,
,,,,,0.543166859093914,1,,,,,,,,
,,,,,0.543284762518805,1,,,,,,,,
,,,,,0.54338574693834,1,,,,,,,,
,,,,,0.543569258833973,1,,,,,,,,
,,,,,0.543584963761203,1,,,,,,,,
,,,,,0.543632877728988,1,,,,,,,,
,,,,,0.543694450589613,1,,,,,,,,
,,,,,0.543708441286056,1,,,,,,,,
,,,,,0.543826738957817,1,,,,,,,,
,,,,,0.544003374754986,1,,,,,,,,
,,,,,0.544067754571486,1,,,,,,,,
,,,,,0.544338488070701,1,,,,,,,,
,,,,,0.544398564515283,1,,,,,,,,
,,,,,0.544561429239078,1,,,,,,,,
,,,,,0.544748665645411,1,,,,,,,,
,,,,,0.544768230049722,1,,,,,,,,
,,,,,0.54505541619007,1,,,,,,,,
,,,,,0.545207605184516,1,,,,,,,,
,,,,,0.545223816903623,1,,,,,,,,
,,,,,0.545571531380425,1,,,,,,,,
,,,,,0.545595874689235,1,,,,,,,,
,,,,,0.545610722548733,1,,,,,,,,
,,,,,0.545627710319328,1,,,,,,,,
,,,,,0.545770539975916,1,,,,,,,,
,,,,,0.545794816537175,1,,,,,,,,
,,,,,0.545876282400997,1,,,,,,,,
,,,,,0.545876625859125,1,,,,,,,,
,,,,,0.54610497904656,1,,,,,,,,
,,,,,0.546125961225409,1,,,,,,,,
,,,,,0.546473568439112,1,,,,,,,,
,,,,,0.547129018909036,1,,,,,,,,
,,,,,0.547138397502601,1,,,,,,,,
,,,,,0.547298894528263,1,,,,,,,,
,,,,,0.547316099654265,1,,,,,,,,
,,,,,0.547849859326438,1,,,,,,,,
,,,,,0.548020395464436,1,,,,,,,,
,,,,,0.548143120214254,1,,,,,,,,
,,,,,0.548172515683906,1,,,,,,,,
,,,,,0.54818004772746,1,,,,,,,,
,,,,,0.54830850242087,1,,,,,,,,
,,,,,0.548357226637347,1,,,,,,,,
,,,,,0.548447743633596,1,,,,,,,,
,,,,,0.548507755170951,1,,,,,,,,
,,,,,0.548820301092594,1,,,,,,,,
,,,,,0.548826907148375,1,,,,,,,,
,,,,,0.549107815493231,1,,,,,,,,
,,,,,0.549630374112278,1,,,,,,,,
,,,,,0.549654743065159,1,,,,,,,,
,,,,,0.54979914609652,1,,,,,,,,
,,,,,0.549824797408977,1,,,,,,,,
,,,,,0.550125465683858,1,,,,,,,,
,,,,,0.550177273000421,1,,,,,,,,
,,,,,0.550227106312029,1,,,,,,,,
,,,,,0.550259019462087,1,,,,,,,,
,,,,,0.550387663164733,1,,,,,,,,
,,,,,0.550791197729186,1,,,,,,,,
,,,,,0.550850958022525,1,,,,,,,,
,,,,,0.550886551362826,1,,,,,,,,
,,,,,0.551044371309971,1,,,,,,,,
,,,,,0.551059989829205,1,,,,,,,,
,,,,,0.551213375482429,1,,,,,,,,
,,,,,0.551213893319157,1,,,,,,,,
,,,,,0.551238912635388,1,,,,,,,,
,,,,,0.551274407432808,1,,,,,,,,
,,,,,0.551404062235118,1,,,,,,,,
,,,,,0.551617555830462,1,,,,,,,,
,,,,,0.551811780441344,1,,,,,,,,
,,,,,0.552622148108296,1,,,,,,,,
,,,,,0.55278881364282,1,,,,,,,,
,,,,,0.552844080275502,1,,,,,,,,
,,,,,0.552937335561061,1,,,,,,,,
,,,,,0.553757232496899,1,,,,,,,,
,,,,,0.55379945940665,1,,,,,,,,
,,,,,0.554068248415414,1,,,,,,,,
,,,,,0.554142504396551,1,,,,,,,,
,,,,,0.554189366150819,1,,,,,,,,
,,,,,0.55420006327779,1,,,,,,,,
,,,,,0.554553237695504,1,,,,,,,,
,,,,,0.554672597467705,1,,,,,,,,
,,,,,0.554790951731343,1,,,,,,,,
,,,,,0.554925930218153,1,,,,,,,,
,,,,,0.555039979175744,1,,,,,,,,
,,,,,0.555256343050913,1,,,,,,,,
,,,,,0.555338345864662,1,,,,,,,,
,,,,,0.555415626770376,1,,,,,,,,
,,,,,0.555724640492399,1,,,,,,,,
,,,,,0.555820889703302,1,,,,,,,,
,,,,,0.555929378477709,1,,,,,,,,
,,,,,0.556160360564489,1,,,,,,,,
,,,,,0.556309099268793,1,,,,,,,,
,,,,,0.556349578256795,1,,,,,,,,
,,,,,0.556353031236969,1,,,,,,,,
,,,,,0.556397134600528,1,,,,,,,,
,,,,,0.556661179608416,1,,,,,,,,
,,,,,0.556865008978034,1,,,,,,,,
,,,,,0.556957811052883,1,,,,,,,,
,,,,,0.557036583022549,1,,,,,,,,
,,,,,0.557078906977918,1,,,,,,,,
,,,,,0.557317120373486,1,,,,,,,,
,,,,,0.557467309015829,1,,,,,,,,
,,,,,0.557691143721211,1,,,,,,,,
,,,,,0.557716520332525,1,,,,,,,,
,,,,,0.557806667647535,1,,,,,,,,
,,,,,0.558194873870345,1,,,,,,,,
,,,,,0.558203935508227,1,,,,,,,,
,,,,,0.558219172811404,1,,,,,,,,
,,,,,0.558293111520973,1,,,,,,,,
,,,,,0.558706707945894,1,,,,,,,,
,,,,,0.558748306447751,1,,,,,,,,
,,,,,0.558857772768371,1,,,,,,,,
,,,,,0.559103988135337,1,,,,,,,,
,,,,,0.559414815751902,1,,,,,,,,
,,,,,0.55968975938131,1,,,,,,,,
,,,,,0.559769968747729,1,,,,,,,,
,,,,,0.559807865280832,1,,,,,,,,
,,,,,0.559823857140627,1,,,,,,,,
,,,,,0.560325461913002,1,,,,,,,,
,,,,,0.560559978005676,1,,,,,,,,
,,,,,0.56061234324394,1,,,,,,,,
,,,,,0.560728174491349,1,,,,,,,,
,,,,,0.560730627402172,1,,,,,,,,
,,,,,0.560735109901993,1,,,,,,,,
,,,,,0.560778932929973,1,,,,,,,,
,,,,,0.560830845832766,1,,,,,,,,
,,,,,0.561148150150143,1,,,,,,,,
,,,,,0.561226681741097,1,,,,,,,,
,,,,,0.561568041954971,1,,,,,,,,
,,,,,0.561624565664338,1,,,,,,,,
,,,,,0.561720764313213,1,,,,,,,,
,,,,,0.561752294775308,1,,,,,,,,
,,,,,0.561769361214888,1,,,,,,,,
,,,,,0.561794956925442,1,,,,,,,,
,,,,,0.5619398650381,1,,,,,,,,
,,,,,0.56216323622981,1,,,,,,,,
,,,,,0.562171825729361,1,,,,,,,,
,,,,,0.562392071806864,1,,,,,,,,
,,,,,0.562585695838318,1,,,,,,,,
,,,,,0.562695359710491,1,,,,,,,,
,,,,,0.562929280865093,1,,,,,,,,
,,,,,0.563211965162093,1,,,,,,,,
,,,,,0.564148307520202,1,,,,,,,,
,,,,,0.5643306552515,1,,,,,,,,
,,,,,0.56453130732958,1,,,,,,,,
,,,,,0.564678899082569,1,,,,,,,,
,,,,,0.564801760232419,1,,,,,,,,
,,,,,0.56534081839636,1,,,,,,,,
,,,,,0.565420105039279,1,,,,,,,,
,,,,,0.56547014129119,1,,,,,,,,
,,,,,0.565518382787564,1,,,,,,,,
,,,,,0.565536517776364,1,,,,,,,,
,,,,,0.565558917453114,1,,,,,,,,
,,,,,0.565858989244806,1,,,,,,,,
,,,,,0.566158766919204,1,,,,,,,,
,,,,,0.566473508302149,1,,,,,,,,
,,,,,0.566496739430381,1,,,,,,,,
,,,,,0.566563751565426,1,,,,,,,,
,,,,,0.566686268289918,1,,,,,,,,
,,,,,0.566801452013959,1,,,,,,,,
,,,,,0.566805185419396,1,,,,,,,,
,,,,,0.56697210447496,1,,,,,,,,
,,,,,0.567130837259444,1,,,,,,,,
,,,,,0.567320723044484,1,,,,,,,,
,,,,,0.567341191365098,1,,,,,,,,
,,,,,0.567566093102991,1,,,,,,,,
,,,,,0.567614115695568,1,,,,,,,,
,,,,,0.56768383361353,1,,,,,,,,
,,,,,0.56773935310883,1,,,,,,,,
,,,,,0.567834681042228,1,,,,,,,,
,,,,,0.567845534330746,1,,,,,,,,
,,,,,0.567871259698409,1,,,,,,,,
,,,,,0.568106267337437,1,,,,,,,,
,,,,,0.568513926615012,1,,,,,,,,
,,,,,0.569200291522554,1,,,,,,,,
,,,,,0.569225594199076,1,,,,,,,,
,,,,,0.569287899666021,1,,,,,,,,
,,,,,0.569306664230934,1,,,,,,,,
,,,,,0.569750624130593,1,,,,,,,,
,,,,,0.569839576767973,1,,,,,,,,
