CNPJ_CIA,SETOR_ATIV,ANO,Distribuição_do_Valor_Adicionado,Impostos_Taxas_e_Contribuições,Outros,Pessoal,Receitas,Remuneração_de_Capitais_de_Terceiros,Remuneração_de_Capitais_Próprios,Valor_Adicionado_Bruto,Valor_Adicionado_Líquido_Produzido,Valor_Adicionado_Total_a_Distribuir,VAB_Receitas,VALP_Receitas,DVA_Receitas,Pessoal_Receitas,Impostos_Receitas,Cap_Terceiros_Receitas,Cap_Proprio_Receitas,Outros_Receitas,Pessoal_DVA,Impostos_DVA,Cap_Terceiros_DVA,Cap_Proprio_DVA,Outros_DVA
33.412.081/0001-96,Petróleo e Gás,2011,1043219,988618,0,31650,2717486,45087,-22136,1175726,1034679,1043219,0.432652090939935,0.380748603672659,0.383891214158969,0.0116467941325181,0.363798746341288,0.0165914378215748,-0.00814576413641138,0,0.0303387879246831,0.947661037615304,0.0432191131488211,-0.0212189386888084,0
26.462.693/0001-28,"Construção Civil, Mat. Constr. e Decoração",2019,61087,7959,0,2376,197743,1043,49709,51635,51242,61087,0.261121759050889,0.259134330924483,0.308921175465124,0.0120155960008698,0.0402492123614995,0.00527452299196432,0.25138184411079,0,0.0388953459819602,0.1302895869825,0.0170740091999935,0.813741057835546,0
33.412.081/0001-96,Petróleo e Gás,2012,703788,977121,0,25069,2084183,68406,-366808,651204,688215,703788,0.31245049019208,0.330208527754041,0.33768052037657,0.0120282144130338,0.468826873647851,0.0328214940818537,-0.175996061766169,0,0.0356201015078404,1.38837405582363,0.0971968831523129,-0.521191040483782,0
33.256.439/0001-39,Petróleo e Gás,2021,7234813,2318422,1837359,1363388,113231663,897030,818614,5770520,4849605,7234813,0.050962070565015,0.0428290539193088,0.0638939039515829,0.0120406957195356,0.0204750326770349,0.00792207741398269,0.00722955027164089,0.0162265478693888,0.188448270881362,0.320453617806017,0.123988000795598,0.113149296325973,0.253960814191051
06.977.751/0001-49,Sem Setor Principal,2012,2574490,750471,0,29453,2423607,567138,1227428,2371981,2371702,2574490,0.978698691660818,0.978583573987037,1.06225555545928,0.0121525478346943,0.309650450753773,0.234005760834987,0.506446796035826,0,0.0114403241030262,0.291502783075483,0.220291397519509,0.476765495301982,0
01.917.818/0001-36,Energia Elétrica,2021,605839,168939,0,14148,1156261,319791,102961,666062,552157,605839,0.576048141379844,0.477536646137853,0.523963880127411,0.0122359917008357,0.146108015404826,0.276573368815518,0.0890465042062303,0,0.0233527389289894,0.278851311982226,0.527848157678855,0.169947791409929,0
00.070.698/0001-11,Energia Elétrica,2021,2061724,683539,0,25918,2106731,57860,1294407,1935997,1926064,2061724,0.91895785460982,0.91424296694737,0.9786365701174,0.0123024724086749,0.324454806997191,0.0274643511677571,0.614414939543777,0,0.0125710327861537,0.331537586990305,0.0280638921601533,0.627827488063388,0
58.877.812/0001-08,"Construção Civil, Mat. Constr. e Decoração",2011,358041,65757,0,17682,1423888,265743,8859,324771,317570,358041,0.228087461935208,0.223030182149158,0.251453063724113,0.0124181115368624,0.0461813007764656,0.186631954198645,0.00622169721214028,0,0.0493854055820423,0.18365773752168,0.742213880533235,0.0247429763630422,0
00.994.533/0001-36,Serviços Transporte e Logística,2012,8280,1088,0,142,11422,79097,-72047,11149,8280,8280,0.976098756785151,0.724916827175626,0.724916827175626,0.0124321484853791,0.0952547714936088,6.92496935738049,-6.30773945018386,0,0.0171497584541063,0.131400966183575,9.55277777777778,-8.70132850241546,0
02.762.115/0001-49,Extração Mineral,2012,212841,98698,0,29695,2353445,880151,-795703,-110745,-114783,212841,-0.0470565490164419,-0.0487723316244909,0.0904380599504131,0.0126176732407173,0.0419376700963906,0.373984095655518,-0.338101379042213,0,0.139517292251023,0.463717046997524,4.13525119690285,-3.7384855361514,0
33.412.081/0001-96,Petróleo e Gás,2014,83597,256818,0,5941,465204,6653,-185815,140699,73629,83597,0.302445808720475,0.158272499806536,0.17969965864438,0.0127707414381648,0.552054582505739,0.014301252783725,-0.399426918083249,0,0.0710671435577832,3.07209588860844,0.0795841956051054,-2.22274722777133,0
49.263.189/0001-02,"Construção Civil, Mat. Constr. e Decoração",2010,285983,76835,0,13219,1026069,13871,182058,283194,252662,285983,0.275998982524567,0.246242699077742,0.27871712331237,0.0128831491839243,0.0748828782469795,0.0135185840328477,0.177432511848618,0,0.0462230272428781,0.268669816038016,0.0485028830385023,0.636604273680603,0
13.522.948/0001-59,Energia Elétrica,2022,91326,55754,0,10679,826083,3784,21109,89660,89106,91326,0.108536309305481,0.107865674514546,0.110553055806741,0.012927272441147,0.0674920074617199,0.00458065351786685,0.0255531223860072,0,0.116932746424895,0.610494273262817,0.0414339837505201,0.231138996561768,0
21.389.501/0001-81,"Saneamento, Serv. Água e Gás",2021,3887358,1151961,0,205701,15789619,787060,1742636,3968672,3408678,3887358,0.25134691343724,0.215880953175628,0.246197074166261,0.0130276101025617,0.0729568585537118,0.0498466745777716,0.110365930932216,0,0.0529153733718376,0.29633519732425,0.202466559550214,0.448282869753699,0
34.274.233/0001-02,Comércio (Atacado e Varejo),2017,22617000,18307000,0,1405000,105549000,1754000,1151000,21958000,21506000,22617000,0.208036078030109,0.20375370680916,0.214279623681892,0.0133113530208718,0.173445508721068,0.0166178741627112,0.0109048877772409,0,0.0621214130963435,0.809435380466021,0.0775522836804174,0.050890922757218,0
01.917.818/0001-36,Energia Elétrica,2020,1489999,358432,0,18276,1372756,691474,421817,1199027,1142618,1489999,0.873445098764821,0.832353309692327,1.08540702062129,0.0133133637733144,0.261103939811591,0.503712240194179,0.307277476842206,0,0.0122657800441477,0.240558550710437,0.464076821528068,0.283098847717347,0
33.412.081/0001-96,Petróleo e Gás,2022,1023824,1790433,0,90287,6778457,79056,-935952,924350,919623,1023824,0.136365842550893,0.135668486205636,0.151040863724591,0.0133196979784632,0.264135776032805,0.0116628312313555,-0.138077441518033,0,0.0881860554157746,1.7487702964572,0.0772163965681602,-0.914172748441138,0
49.263.189/0001-02,"Construção Civil, Mat. Constr. e Decoração",2013,430284,63021,0,26237,1963668,36905,304121,533130,515571,430284,0.271497014770318,0.262555075501561,0.219122580802865,0.0133612199210865,0.0320935107156607,0.018793910172188,0.15487393999393,0,0.0609760065445148,0.146463730931199,0.0857689340063772,0.706791328517909,0
17.344.597/0001-94,Seguradoras e Corretoras,2022,8235124,2092937,0,64802,4795163,32814,6044571,4340581,4339296,8235124,0.905199885801588,0.904931907424211,1.71738145293497,0.0135140348722244,0.436468374484872,0.00684314589514475,1.26055589768273,0,0.00786897683629293,0.254147599963279,0.00398463945412358,0.733998783746304,0
34.274.233/0001-02,Comércio (Atacado e Varejo),2018,27645000,21710000,0,1666000,121330000,1076000,3193000,24667000,24250000,27645000,0.203305035852633,0.199868128245281,0.227849666199621,0.0137311464600676,0.178933487183714,0.00886837550482156,0.0263166570510179,0,0.0602640622173992,0.785313799963827,0.0389220473865075,0.115500090432266,0
33.412.081/0001-96,Petróleo e Gás,2018,1412313,1520254,0,35378,2563875,33742,-177061,1324751,1358437,1412313,0.516698747013797,0.52983745307396,0.550850958022524,0.0137986446297109,0.592951684461996,0.0131605479986349,-0.0690599190678173,0,0.025049687994092,1.07642852540478,0.0238913045479295,-0.125369517946801,0
02.762.115/0001-49,Extração Mineral,2013,-1040152,151848,0,44160,3190781,832321,-2068481,-1117136,-1121723,-1040152,-0.350113655559564,-0.351551234635031,-0.325986647156292,0.0138398718056802,0.0475896026709448,0.260851810262127,-0.648267931895044,0,-0.0424553334512648,-0.1459863558403,-0.800191702751136,1.9886333920427,0
21.389.501/0001-81,"Saneamento, Serv. Água e Gás",2022,5589878,1992358,0,353317,25196192,1266905,1977298,5332595,4556347,5589878,0.211642894291328,0.180834746774433,0.221854080172115,0.0140226348489486,0.0790737743227231,0.050281606045866,0.0784760649545773,0,0.0632065672989643,0.356422447860222,0.226642692380764,0.35372829246005,0
14.785.152/0001-51,"Construção Civil, Mat. Constr. e Decoração",2019,342125,5579,0,3756,266676,54295,278495,259132,257776,342125,0.971710990115346,0.966626168084117,1.28292384766533,0.0140845070422535,0.0209205177818776,0.203599124030659,1.04431969881054,0,0.0109784435513336,0.016306905370844,0.15869930580928,0.814015345268542,0
21.389.501/0001-81,"Saneamento, Serv. Água e Gás",2020,2932735,1380590,0,161629,11326784,450051,940465,3280824,2780110,2932735,0.289651855283901,0.24544566224623,0.258920360801442,0.0142696285194456,0.121887201168487,0.0397333435510027,0.0830301875625067,0,0.0551120370575589,0.470751704466991,0.153457779172002,0.320678479303449,0
49.263.189/0001-02,"Construção Civil, Mat. Constr. e Decoração",2011,339275,91168,0,17654,1223882,17108,213345,323708,303937,339275,0.264492818752135,0.248338483611982,0.277212182220181,0.0144245932205883,0.0744908414373281,0.0139784717807763,0.174318275781489,0,0.0520344852995358,0.268714169921155,0.0504251713211996,0.628826173458109,0
33.412.081/0001-96,Petróleo e Gás,2017,846277,1039873,0,25031,1706500,17288,-235915,765978,748443,846277,0.448859068268386,0.438583650747143,0.495913858775271,0.0146680339876941,0.609360093759156,0.0101306768239086,-0.138244945795488,0,0.0295777859967836,1.22876197746128,0.0204282994811392,-0.278768062939203,0
